grp in,advid,count(),SQ,JDQ,full-conversion,billing-conversion
dplugin_theseus_iq_utility0,25946859,1,1,1,0,0
dplugin_theseus_iq_utility2,25946871,2,1,0,1,1
dplugin_theseus_iq_utility3,25946910,1,0,0,1,0
dplugin_theseus_iq_utility2,25946914,1,1,0,0,0
dplugin_theseus_iq_utility2,25946927,3,1,0,1,0
dplugin_theseus_iq_utility0,25946938,1,1,1,1,0
dplugin_theseus_iq_utility2,25946971,1,1,0,1,0
dplugin_theseus_iq_utility1,25946982,1,0,1,1,0
dplugin_theseus_iq_utility2,25946984,1,1,0,1,0
dplugin_theseus_iq_utility2,25947056,1,1,0,1,0
dplugin_theseus_iq_utility2,25947061,1,1,0,1,0
dplugin_theseus_iq_utility0,25947064,1,1,1,0,0
dplugin_theseus_iq_utility0,25947066,1,1,1,1,0
dplugin_theseus_iq_utility3,25947070,1,0,0,1,0
dplugin_theseus_iq_utility1,25947078,1,0,1,1,0
dplugin_theseus_iq_utility2,25947079,1,1,0,0,0
dplugin_theseus_iq_utility1,25947092,1,0,1,1,0
dplugin_theseus_iq_utility2,25947119,1,1,0,1,0
dplugin_theseus_iq_utility0,25947128,1,1,1,1,0
dplugin_theseus_iq_utility1,25947140,1,0,1,1,0
dplugin_theseus_iq_utility3,25947145,1,0,0,1,0
dplugin_theseus_iq_utility1,25947166,1,0,1,1,0
dplugin_theseus_iq_utility0,25947170,1,1,1,1,0
dplugin_theseus_iq_utility3,25947189,4,0,0,1,0
dplugin_theseus_iq_utility3,25947192,6,0,0,1,1
dplugin_theseus_iq_utility3,25947222,1,0,0,1,0
dplugin_theseus_iq_utility3,25947234,1,0,0,0,0
dplugin_theseus_iq_utility3,25947241,1,0,0,1,0
dplugin_theseus_iq_utility2,25947254,1,1,0,1,0
dplugin_theseus_iq_utility0,25947257,1,1,1,1,0
dplugin_theseus_iq_utility0,25947265,1,1,1,1,0
dplugin_theseus_iq_utility0,25947281,1,1,1,1,0
dplugin_theseus_iq_utility0,25947293,5,1,1,1,0
dplugin_theseus_iq_utility0,25947296,1,1,1,1,0
dplugin_theseus_iq_utility0,25947313,1,1,1,1,0
dplugin_theseus_iq_utility0,25947317,1,1,1,1,0
dplugin_theseus_iq_utility0,25947324,1,1,1,1,0
dplugin_theseus_iq_utility1,25947329,1,0,1,1,0
dplugin_theseus_iq_utility0,25947336,1,1,1,1,0
dplugin_theseus_iq_utility2,25947339,1,1,0,1,0
dplugin_theseus_iq_utility3,25947344,1,0,0,1,0
dplugin_theseus_iq_utility2,25947390,2,1,0,1,0
dplugin_theseus_iq_utility0,25947403,1,1,1,1,0
dplugin_theseus_iq_utility0,25947404,3,1,1,1,0
dplugin_theseus_iq_utility3,25947425,1,0,0,1,0
dplugin_theseus_iq_utility0,25947439,3,1,1,1,0
dplugin_theseus_iq_utility3,25947455,1,0,0,1,0
dplugin_theseus_iq_utility3,25947467,1,0,0,1,0
dplugin_theseus_iq_utility1,25947469,1,0,1,1,0
dplugin_theseus_iq_utility0,25947474,1,1,1,1,0
dplugin_theseus_iq_utility1,25947489,1,0,1,1,0
dplugin_theseus_iq_utility3,25947495,1,0,0,1,0
dplugin_theseus_iq_utility2,25947501,2,1,0,1,0
dplugin_theseus_iq_utility0,25947504,1,1,1,1,0
dplugin_theseus_iq_utility3,25947505,1,0,0,1,0
dplugin_theseus_iq_utility1,25947511,3,0,1,1,0
dplugin_theseus_iq_utility1,25947523,6,0,1,1,0
dplugin_theseus_iq_utility0,25947525,1,1,1,1,0
dplugin_theseus_iq_utility0,25947546,1,1,1,1,0
dplugin_theseus_iq_utility3,25947553,1,0,0,1,0
dplugin_theseus_iq_utility3,25947555,1,0,0,1,0
dplugin_theseus_iq_utility0,25947587,1,1,1,1,0
dplugin_theseus_iq_utility3,25947597,1,0,0,1,0
dplugin_theseus_iq_utility3,25947612,1,0,0,1,0
dplugin_theseus_iq_utility2,25947623,1,1,0,1,0
dplugin_theseus_iq_utility3,25947629,1,0,0,1,0
dplugin_theseus_iq_utility0,25947638,1,1,1,1,0
dplugin_theseus_iq_utility0,25947669,2,1,1,0,0
dplugin_theseus_iq_utility0,25947677,1,1,1,1,0
dplugin_theseus_iq_utility1,25947683,4,0,1,1,1
dplugin_theseus_iq_utility3,25947688,1,0,0,1,0
dplugin_theseus_iq_utility1,25947705,1,0,1,1,0
dplugin_theseus_iq_utility1,25947709,1,0,1,1,0
dplugin_theseus_iq_utility3,25947719,1,0,0,1,0
dplugin_theseus_iq_utility1,25947725,1,0,1,0,0
dplugin_theseus_iq_utility3,25947731,1,0,0,1,0
dplugin_theseus_iq_utility1,25947741,1,0,1,1,0
dplugin_theseus_iq_utility0,25947742,1,1,1,1,0
dplugin_theseus_iq_utility0,25947750,5,1,1,1,1
dplugin_theseus_iq_utility2,25947752,1,1,0,1,0
dplugin_theseus_iq_utility2,25947753,1,1,0,1,0
dplugin_theseus_iq_utility2,25947775,1,1,0,1,0
dplugin_theseus_iq_utility0,25947811,1,1,1,0,0
dplugin_theseus_iq_utility2,25947824,1,1,0,1,0
dplugin_theseus_iq_utility1,25947842,1,0,1,1,0
dplugin_theseus_iq_utility1,25947861,1,0,1,1,0
dplugin_theseus_iq_utility3,25947868,1,0,0,1,0
dplugin_theseus_iq_utility0,25947882,1,1,1,1,0
dplugin_theseus_iq_utility1,25947907,1,0,1,1,0
dplugin_theseus_iq_utility2,25947917,2,1,0,1,1
dplugin_theseus_iq_utility3,25947928,1,0,0,1,0
dplugin_theseus_iq_utility2,25947937,1,1,0,0,0
dplugin_theseus_iq_utility1,25947944,1,0,1,1,0
dplugin_theseus_iq_utility1,25947946,1,0,1,1,0
dplugin_theseus_iq_utility1,25947949,2,0,1,1,0
dplugin_theseus_iq_utility0,25947950,2,1,1,1,0
dplugin_theseus_iq_utility3,25947979,1,0,0,1,0
dplugin_theseus_iq_utility1,25947989,4,0,1,1,0
dplugin_theseus_iq_utility3,25948003,1,0,0,1,0
dplugin_theseus_iq_utility2,25948008,1,1,0,1,0
dplugin_theseus_iq_utility1,25948027,1,0,1,1,0
dplugin_theseus_iq_utility3,25948034,2,0,0,1,1
dplugin_theseus_iq_utility1,25948069,1,0,1,1,0
dplugin_theseus_iq_utility3,25948082,1,0,0,1,0
dplugin_theseus_iq_utility3,25948101,1,0,0,1,0
dplugin_theseus_iq_utility3,25948108,2,0,0,1,1
dplugin_theseus_iq_utility3,25948125,2,0,0,1,1
dplugin_theseus_iq_utility0,25948134,1,1,1,1,0
dplugin_theseus_iq_utility0,25948135,1,1,1,1,0
dplugin_theseus_iq_utility3,25948142,1,0,0,1,0
dplugin_theseus_iq_utility1,25948146,2,0,1,1,0
dplugin_theseus_iq_utility3,25948148,1,0,0,1,0
dplugin_theseus_iq_utility3,25948153,1,0,0,1,0
dplugin_theseus_iq_utility1,25948157,1,0,1,0,0
dplugin_theseus_iq_utility2,25948158,1,1,0,1,0
dplugin_theseus_iq_utility3,25948182,6,0,0,1,0
dplugin_theseus_iq_utility1,25948197,1,0,1,1,0
dplugin_theseus_iq_utility0,25948199,5,1,1,1,1
dplugin_theseus_iq_utility1,25948201,1,0,1,1,0
dplugin_theseus_iq_utility3,25948202,5,0,0,1,0
dplugin_theseus_iq_utility3,25948237,3,0,0,1,0
dplugin_theseus_iq_utility0,25948251,3,1,1,1,0
dplugin_theseus_iq_utility1,25948252,1,0,1,1,0
dplugin_theseus_iq_utility2,25948256,1,1,0,1,0
dplugin_theseus_iq_utility3,25948273,2,0,0,1,0
dplugin_theseus_iq_utility2,25948279,1,1,0,1,0
dplugin_theseus_iq_utility2,25948283,1,1,0,1,0
dplugin_theseus_iq_utility1,25948287,3,0,1,1,0
dplugin_theseus_iq_utility0,25948288,4,1,1,1,1
dplugin_theseus_iq_utility0,25948296,1,1,1,1,0
dplugin_theseus_iq_utility0,25948301,3,1,1,1,1
dplugin_theseus_iq_utility0,25948304,2,1,1,1,0
dplugin_theseus_iq_utility1,25948331,1,0,1,0,0
dplugin_theseus_iq_utility3,25948332,1,0,0,1,0
dplugin_theseus_iq_utility2,25948334,1,1,0,1,0
dplugin_theseus_iq_utility1,25948343,1,0,1,1,0
dplugin_theseus_iq_utility2,25948349,2,1,0,1,1
dplugin_theseus_iq_utility3,25948352,20,0,0,1,0
dplugin_theseus_iq_utility1,25948359,1,0,1,1,0
dplugin_theseus_iq_utility2,25948364,4,1,0,1,0
dplugin_theseus_iq_utility1,25948372,1,0,1,0,0
dplugin_theseus_iq_utility0,25948383,1,1,1,1,0
dplugin_theseus_iq_utility2,25948390,1,1,0,1,0
dplugin_theseus_iq_utility3,25948393,10,0,0,1,1
dplugin_theseus_iq_utility0,25948398,8,1,1,1,0
dplugin_theseus_iq_utility1,25948408,1,0,1,1,0
dplugin_theseus_iq_utility1,25948417,2,0,1,1,1
dplugin_theseus_iq_utility3,25948434,1,0,0,1,0
dplugin_theseus_iq_utility0,25948435,1,1,1,1,0
dplugin_theseus_iq_utility3,25948437,1,0,0,0,0
dplugin_theseus_iq_utility1,25948440,1,0,1,1,0
dplugin_theseus_iq_utility3,25948443,1,0,0,1,0
dplugin_theseus_iq_utility1,25948456,1,0,1,1,0
dplugin_theseus_iq_utility0,25948476,3,1,1,1,0
dplugin_theseus_iq_utility2,25948480,6,1,0,1,0
dplugin_theseus_iq_utility3,25948488,1,0,0,1,0
dplugin_theseus_iq_utility3,25948492,1,0,0,1,0
dplugin_theseus_iq_utility0,25948517,1,1,1,1,0
dplugin_theseus_iq_utility2,25948518,4,1,0,1,0
dplugin_theseus_iq_utility1,25948519,3,0,1,1,1
dplugin_theseus_iq_utility2,25948520,1,1,0,1,1
dplugin_theseus_iq_utility0,25948532,1,1,1,1,0
dplugin_theseus_iq_utility2,25948535,2,1,0,1,0
dplugin_theseus_iq_utility2,25948537,3,1,0,1,0
dplugin_theseus_iq_utility2,25948564,1,1,0,1,0
dplugin_theseus_iq_utility3,25948589,1,0,0,1,0
dplugin_theseus_iq_utility1,25948594,6,0,1,1,0
dplugin_theseus_iq_utility1,25948619,1,0,1,1,0
dplugin_theseus_iq_utility1,25948633,1,0,1,1,0
dplugin_theseus_iq_utility1,25948636,1,0,1,1,0
dplugin_theseus_iq_utility1,25948648,1,0,1,1,0
dplugin_theseus_iq_utility1,25948649,2,0,1,1,0
dplugin_theseus_iq_utility2,25948654,1,1,0,1,0
dplugin_theseus_iq_utility1,25948659,1,0,1,1,0
dplugin_theseus_iq_utility2,25948671,1,1,0,1,0
dplugin_theseus_iq_utility0,25948673,1,1,1,1,0
dplugin_theseus_iq_utility1,25948676,1,0,1,0,0
dplugin_theseus_iq_utility2,25948677,1,1,0,1,0
dplugin_theseus_iq_utility2,25948695,1,1,0,1,0
dplugin_theseus_iq_utility3,25948704,1,0,0,1,0
dplugin_theseus_iq_utility1,25948708,3,0,1,1,0
dplugin_theseus_iq_utility3,25948712,1,0,0,1,0
dplugin_theseus_iq_utility2,25948720,1,1,0,1,0
dplugin_theseus_iq_utility1,25948728,1,0,1,1,0
dplugin_theseus_iq_utility2,25948729,1,1,0,1,0
dplugin_theseus_iq_utility0,25948736,1,1,1,1,0
dplugin_theseus_iq_utility1,25948739,1,0,1,1,1
dplugin_theseus_iq_utility2,25948752,1,1,0,1,0
dplugin_theseus_iq_utility2,25948762,1,1,0,1,0
dplugin_theseus_iq_utility0,25948806,3,1,1,0,0
dplugin_theseus_iq_utility1,25948808,1,0,1,1,0
dplugin_theseus_iq_utility2,25948821,2,1,0,1,0
dplugin_theseus_iq_utility2,25948823,1,1,0,1,0
dplugin_theseus_iq_utility3,25948826,1,0,0,1,0
dplugin_theseus_iq_utility1,25948834,1,0,1,1,0
dplugin_theseus_iq_utility3,25948838,1,0,0,0,0
dplugin_theseus_iq_utility2,25948846,1,1,0,1,0
dplugin_theseus_iq_utility0,25948851,1,1,1,1,0
dplugin_theseus_iq_utility1,25948852,1,0,1,1,0
dplugin_theseus_iq_utility2,25948857,1,1,0,1,0
dplugin_theseus_iq_utility1,25948865,1,0,1,1,0
dplugin_theseus_iq_utility0,25948873,1,1,1,1,0
dplugin_theseus_iq_utility2,25948877,1,1,0,1,0
dplugin_theseus_iq_utility1,25948880,4,0,1,1,0
dplugin_theseus_iq_utility0,25948889,1,1,1,1,0
dplugin_theseus_iq_utility2,25948892,7,1,0,0,1
dplugin_theseus_iq_utility2,25948895,1,1,0,0,0
dplugin_theseus_iq_utility0,25948897,1,1,1,1,0
dplugin_theseus_iq_utility3,25948905,1,0,0,0,0
dplugin_theseus_iq_utility1,25948929,2,0,1,1,0
dplugin_theseus_iq_utility1,25948932,1,0,1,1,0
dplugin_theseus_iq_utility2,25948940,1,1,0,1,0
dplugin_theseus_iq_utility2,25948945,1,1,0,1,0
dplugin_theseus_iq_utility3,25948964,1,0,0,1,0
dplugin_theseus_iq_utility0,25948965,2,1,1,1,1
dplugin_theseus_iq_utility2,25948967,5,1,0,1,0
dplugin_theseus_iq_utility1,25948981,1,0,1,1,0
dplugin_theseus_iq_utility3,25948982,1,0,0,1,0
dplugin_theseus_iq_utility1,25948995,2,0,1,1,0
dplugin_theseus_iq_utility1,25948996,2,0,1,0,0
dplugin_theseus_iq_utility1,25949018,1,0,1,1,0
dplugin_theseus_iq_utility2,25949022,1,1,0,1,0
dplugin_theseus_iq_utility2,25949033,1,1,0,1,0
dplugin_theseus_iq_utility3,25949037,2,0,0,1,1
dplugin_theseus_iq_utility0,25949071,1,1,1,0,1
dplugin_theseus_iq_utility2,25949072,4,1,0,0,0
dplugin_theseus_iq_utility2,25949098,1,1,0,1,0
dplugin_theseus_iq_utility3,25949099,1,0,0,1,0
dplugin_theseus_iq_utility3,25949134,3,0,0,1,0
dplugin_theseus_iq_utility3,25949138,1,0,0,1,0
dplugin_theseus_iq_utility2,25949143,1,1,0,1,0
dplugin_theseus_iq_utility0,25949166,1,1,1,1,0
dplugin_theseus_iq_utility1,25949173,1,0,1,1,0
dplugin_theseus_iq_utility0,25949176,1,1,1,1,0
dplugin_theseus_iq_utility0,25949195,1,1,1,1,0
dplugin_theseus_iq_utility3,25949196,1,0,0,1,0
dplugin_theseus_iq_utility1,25949197,2,0,1,1,0
dplugin_theseus_iq_utility2,25949200,1,1,0,0,0
dplugin_theseus_iq_utility0,25949210,1,1,1,1,0
dplugin_theseus_iq_utility2,25949215,1,1,0,1,0
dplugin_theseus_iq_utility2,25949219,2,1,0,0,1
dplugin_theseus_iq_utility3,25949232,5,0,0,1,0
dplugin_theseus_iq_utility0,25949233,2,1,1,1,0
dplugin_theseus_iq_utility3,25949234,1,0,0,1,0
dplugin_theseus_iq_utility0,25949240,1,1,1,1,0
dplugin_theseus_iq_utility1,25949243,1,0,1,1,0
dplugin_theseus_iq_utility3,25949271,1,0,0,1,0
dplugin_theseus_iq_utility3,25949276,1,0,0,0,0
dplugin_theseus_iq_utility2,25949278,1,1,0,1,0
dplugin_theseus_iq_utility1,25949281,1,0,1,1,0
dplugin_theseus_iq_utility3,25949286,1,0,0,1,0
dplugin_theseus_iq_utility0,25949304,1,1,1,1,0
dplugin_theseus_iq_utility1,25949319,2,0,1,1,0
dplugin_theseus_iq_utility1,25949321,1,0,1,1,0
dplugin_theseus_iq_utility1,25949328,1,0,1,1,0
dplugin_theseus_iq_utility0,25949334,2,1,1,1,0
dplugin_theseus_iq_utility1,25949345,1,0,1,1,0
dplugin_theseus_iq_utility2,25949352,3,1,0,1,0
dplugin_theseus_iq_utility2,25949355,1,1,0,1,0
dplugin_theseus_iq_utility1,25949360,1,0,1,1,1
dplugin_theseus_iq_utility0,25949361,3,1,1,1,0
dplugin_theseus_iq_utility0,25949365,2,1,1,1,1
dplugin_theseus_iq_utility3,25949369,7,0,0,1,1
dplugin_theseus_iq_utility1,25949371,1,0,1,1,0
dplugin_theseus_iq_utility2,25949388,1,1,0,0,0
dplugin_theseus_iq_utility0,25949402,1,1,1,1,0
dplugin_theseus_iq_utility2,25949406,1,1,0,1,0
dplugin_theseus_iq_utility0,25949413,5,1,1,1,1
dplugin_theseus_iq_utility2,25949431,1,1,0,1,0
dplugin_theseus_iq_utility3,25949433,2,0,0,1,0
dplugin_theseus_iq_utility2,25949437,1,1,0,0,0
dplugin_theseus_iq_utility1,25949439,1,0,1,1,0
dplugin_theseus_iq_utility0,25949442,4,1,1,1,0
dplugin_theseus_iq_utility3,25949459,1,0,0,0,0
dplugin_theseus_iq_utility2,25949460,1,1,0,1,0
dplugin_theseus_iq_utility2,25949461,1,1,0,1,0
dplugin_theseus_iq_utility0,25949474,1,1,1,1,0
dplugin_theseus_iq_utility2,25949477,1,1,0,1,0
dplugin_theseus_iq_utility3,25949485,2,0,0,1,0
dplugin_theseus_iq_utility0,25949491,1,1,1,1,0
dplugin_theseus_iq_utility1,25949497,3,0,1,1,0
dplugin_theseus_iq_utility0,25949502,1,1,1,1,0
dplugin_theseus_iq_utility3,25949509,1,0,0,1,0
dplugin_theseus_iq_utility0,25949516,1,1,1,1,0
dplugin_theseus_iq_utility0,25949517,3,1,1,0,0
dplugin_theseus_iq_utility3,25949520,2,0,0,1,0
dplugin_theseus_iq_utility0,25949529,6,1,1,1,0
dplugin_theseus_iq_utility0,25949532,1,1,1,1,0
dplugin_theseus_iq_utility0,25949545,1,1,1,1,0
dplugin_theseus_iq_utility2,25949546,3,1,0,1,0
dplugin_theseus_iq_utility2,25949551,2,1,0,1,0
dplugin_theseus_iq_utility3,25949552,1,0,0,0,0
dplugin_theseus_iq_utility0,25949565,1,1,1,1,0
dplugin_theseus_iq_utility2,25949566,2,1,0,1,1
dplugin_theseus_iq_utility2,25949574,1,1,0,1,0
dplugin_theseus_iq_utility3,25949576,1,0,0,1,0
dplugin_theseus_iq_utility3,25949580,1,0,0,1,1
dplugin_theseus_iq_utility0,25949581,1,1,1,1,0
dplugin_theseus_iq_utility3,25949586,1,0,0,1,0
dplugin_theseus_iq_utility1,25949607,1,0,1,1,0
dplugin_theseus_iq_utility0,25949618,2,1,1,1,0
dplugin_theseus_iq_utility2,25949625,1,1,0,1,0
dplugin_theseus_iq_utility0,25949643,1,1,1,1,0
dplugin_theseus_iq_utility1,25949647,3,0,1,1,1
dplugin_theseus_iq_utility0,25949695,1,1,1,1,0
dplugin_theseus_iq_utility1,25949699,2,0,1,1,0
dplugin_theseus_iq_utility2,25949701,2,1,0,1,0
dplugin_theseus_iq_utility1,25949703,1,0,1,1,0
dplugin_theseus_iq_utility3,25949710,2,0,0,1,0
dplugin_theseus_iq_utility2,25949711,4,1,0,1,0
dplugin_theseus_iq_utility3,25949718,1,0,0,1,0
dplugin_theseus_iq_utility0,25949738,1,1,1,1,0
dplugin_theseus_iq_utility1,25949741,1,0,1,1,0
dplugin_theseus_iq_utility0,25949744,2,1,1,1,0
dplugin_theseus_iq_utility1,25949751,1,0,1,1,0
dplugin_theseus_iq_utility3,25949763,1,0,0,1,0
dplugin_theseus_iq_utility2,25949766,1,1,0,1,0
dplugin_theseus_iq_utility3,25949775,8,0,0,1,0
dplugin_theseus_iq_utility2,25949781,1,1,0,1,0
dplugin_theseus_iq_utility1,25949783,1,0,1,1,0
dplugin_theseus_iq_utility3,25949790,3,0,0,1,1
dplugin_theseus_iq_utility3,25949794,2,0,0,1,0
dplugin_theseus_iq_utility2,25949810,1,1,0,1,0
dplugin_theseus_iq_utility0,25949818,1,1,1,1,1
dplugin_theseus_iq_utility0,25949826,1,1,1,1,0
dplugin_theseus_iq_utility1,25949831,1,0,1,1,0
dplugin_theseus_iq_utility1,25949862,1,0,1,1,0
dplugin_theseus_iq_utility1,25949869,1,0,1,1,0
dplugin_theseus_iq_utility0,25949879,3,1,1,1,0
dplugin_theseus_iq_utility2,25949886,2,1,0,1,0
dplugin_theseus_iq_utility1,25949894,4,0,1,1,0
dplugin_theseus_iq_utility1,25949903,1,0,1,1,0
dplugin_theseus_iq_utility3,25949910,1,0,0,1,0
dplugin_theseus_iq_utility2,25949913,1,1,0,1,0
dplugin_theseus_iq_utility0,25949920,1,1,1,1,0
dplugin_theseus_iq_utility3,25949929,2,0,0,1,0
dplugin_theseus_iq_utility0,25949943,1,1,1,1,0
dplugin_theseus_iq_utility2,25949949,1,1,0,0,0
dplugin_theseus_iq_utility2,25949950,1,1,0,1,0
dplugin_theseus_iq_utility0,25949956,2,1,1,0,0
dplugin_theseus_iq_utility1,25949958,1,0,1,0,0
dplugin_theseus_iq_utility1,25949975,1,0,1,1,0
dplugin_theseus_iq_utility2,25949977,1,1,0,0,0
dplugin_theseus_iq_utility1,25949978,1,0,1,1,0
dplugin_theseus_iq_utility1,25949988,3,0,1,1,0
dplugin_theseus_iq_utility2,25949994,1,1,0,1,0
dplugin_theseus_iq_utility1,25950000,1,0,1,1,0
dplugin_theseus_iq_utility2,25950001,5,1,0,1,1
dplugin_theseus_iq_utility3,25950008,4,0,0,1,0
dplugin_theseus_iq_utility2,25950012,1,1,0,1,0
dplugin_theseus_iq_utility0,25950018,1,1,1,0,0
dplugin_theseus_iq_utility3,25950024,1,0,0,1,0
dplugin_theseus_iq_utility0,25950027,1,1,1,1,0
dplugin_theseus_iq_utility0,25950037,2,1,1,1,1
dplugin_theseus_iq_utility3,25950070,8,0,0,1,1
dplugin_theseus_iq_utility0,25950071,1,1,1,1,0
dplugin_theseus_iq_utility0,25950086,1,1,1,1,0
dplugin_theseus_iq_utility1,25950090,1,0,1,1,1
dplugin_theseus_iq_utility2,25950098,1,1,0,1,0
dplugin_theseus_iq_utility2,25950100,1,1,0,1,0
dplugin_theseus_iq_utility1,25950126,3,0,1,1,0
dplugin_theseus_iq_utility0,25950135,1,1,1,1,0
dplugin_theseus_iq_utility1,25950136,2,0,1,1,0
dplugin_theseus_iq_utility3,25950148,1,0,0,1,0
dplugin_theseus_iq_utility2,25950152,1,1,0,1,0
dplugin_theseus_iq_utility1,25950154,1,0,1,1,0
dplugin_theseus_iq_utility2,25950156,1,1,0,1,1
dplugin_theseus_iq_utility3,25950160,3,0,0,1,1
dplugin_theseus_iq_utility0,25950161,2,1,1,1,1
dplugin_theseus_iq_utility2,25950164,1,1,0,1,0
dplugin_theseus_iq_utility1,25950167,10,0,1,1,0
dplugin_theseus_iq_utility0,25950181,1,1,1,1,0
dplugin_theseus_iq_utility1,25950186,1,0,1,1,0
dplugin_theseus_iq_utility2,25950189,1,1,0,1,0
dplugin_theseus_iq_utility2,25950190,1,1,0,1,0
dplugin_theseus_iq_utility2,25950200,1,1,0,0,0
dplugin_theseus_iq_utility1,25950211,3,0,1,1,0
dplugin_theseus_iq_utility3,25950219,1,0,0,1,0
dplugin_theseus_iq_utility0,25950223,2,1,1,1,1
dplugin_theseus_iq_utility0,25950233,1,1,1,1,0
dplugin_theseus_iq_utility3,25950264,2,0,0,1,1
dplugin_theseus_iq_utility3,25950269,5,0,0,1,1
dplugin_theseus_iq_utility1,25950274,2,0,1,1,0
dplugin_theseus_iq_utility2,25950276,1,1,0,1,0
dplugin_theseus_iq_utility2,25950277,1,1,0,1,0
dplugin_theseus_iq_utility1,25950285,1,0,1,0,0
dplugin_theseus_iq_utility1,25950291,1,0,1,1,1
dplugin_theseus_iq_utility0,25950297,1,1,1,1,0
dplugin_theseus_iq_utility0,25950302,1,1,1,1,0
dplugin_theseus_iq_utility1,25950323,4,0,1,1,0
dplugin_theseus_iq_utility0,25950324,2,1,1,0,0
dplugin_theseus_iq_utility1,25950325,1,0,1,1,0
dplugin_theseus_iq_utility3,25950326,5,0,0,1,0
dplugin_theseus_iq_utility2,25950327,6,1,0,1,0
dplugin_theseus_iq_utility1,25950335,2,0,1,0,0
dplugin_theseus_iq_utility1,25950342,4,0,1,1,0
dplugin_theseus_iq_utility2,25950345,2,1,0,1,0
dplugin_theseus_iq_utility0,25950351,4,1,1,1,1
dplugin_theseus_iq_utility1,25950352,1,0,1,1,0
dplugin_theseus_iq_utility3,25950374,1,0,0,1,0
dplugin_theseus_iq_utility0,25950379,1,1,1,1,0
dplugin_theseus_iq_utility1,25950381,2,0,1,1,0
dplugin_theseus_iq_utility2,25950382,1,1,0,1,0
dplugin_theseus_iq_utility0,25950385,1,1,1,1,0
dplugin_theseus_iq_utility0,25950387,1,1,1,1,0
dplugin_theseus_iq_utility1,25950392,1,0,1,0,0
dplugin_theseus_iq_utility3,25950401,1,0,0,1,0
dplugin_theseus_iq_utility1,25950409,1,0,1,1,0
dplugin_theseus_iq_utility0,25950423,3,1,1,1,0
dplugin_theseus_iq_utility1,25950431,1,0,1,1,0
dplugin_theseus_iq_utility3,25950437,12,0,0,0,0
dplugin_theseus_iq_utility2,25950445,1,1,0,1,0
dplugin_theseus_iq_utility1,25950448,1,0,1,1,1
dplugin_theseus_iq_utility1,25950454,1,0,1,1,0
dplugin_theseus_iq_utility3,25950467,4,0,0,1,1
dplugin_theseus_iq_utility1,25950469,3,0,1,1,1
dplugin_theseus_iq_utility1,25950471,1,0,1,1,0
dplugin_theseus_iq_utility1,25950479,1,0,1,0,0
dplugin_theseus_iq_utility1,25950486,1,0,1,0,0
dplugin_theseus_iq_utility2,25950497,1,1,0,1,0
dplugin_theseus_iq_utility2,25950498,4,1,0,1,0
dplugin_theseus_iq_utility3,25950504,1,0,0,1,0
dplugin_theseus_iq_utility0,25950506,2,1,1,1,0
dplugin_theseus_iq_utility3,25950507,1,0,0,1,0
dplugin_theseus_iq_utility0,25950520,1,1,1,1,0
dplugin_theseus_iq_utility3,25950529,1,0,0,1,0
dplugin_theseus_iq_utility2,25950544,3,1,0,1,0
dplugin_theseus_iq_utility2,25950545,1,1,0,1,0
dplugin_theseus_iq_utility1,25950557,3,0,1,1,1
dplugin_theseus_iq_utility3,25950561,1,0,0,1,0
dplugin_theseus_iq_utility3,25950566,4,0,0,1,1
dplugin_theseus_iq_utility1,25950573,1,0,1,1,0
dplugin_theseus_iq_utility2,25950580,2,1,0,1,1
dplugin_theseus_iq_utility0,25950584,1,1,1,1,0
dplugin_theseus_iq_utility1,25950586,1,0,1,1,0
dplugin_theseus_iq_utility1,25950596,5,0,1,1,0
dplugin_theseus_iq_utility0,25950599,6,1,1,1,0
dplugin_theseus_iq_utility1,25950606,1,0,1,1,0
dplugin_theseus_iq_utility1,25950617,1,0,1,1,0
dplugin_theseus_iq_utility3,25950622,1,0,0,0,0
dplugin_theseus_iq_utility2,25950626,1,1,0,1,0
dplugin_theseus_iq_utility2,25950632,1,1,0,1,0
dplugin_theseus_iq_utility0,25950634,1,1,1,1,0
dplugin_theseus_iq_utility1,25950636,5,0,1,1,1
dplugin_theseus_iq_utility3,25950643,1,0,0,1,0
dplugin_theseus_iq_utility1,25950650,1,0,1,1,0
dplugin_theseus_iq_utility3,25950655,1,0,0,1,0
dplugin_theseus_iq_utility0,25950661,1,1,1,1,0
dplugin_theseus_iq_utility0,25950664,1,1,1,1,0
dplugin_theseus_iq_utility2,25950667,1,1,0,1,0
dplugin_theseus_iq_utility3,25950672,5,0,0,1,0
dplugin_theseus_iq_utility3,25950675,3,0,0,1,0
dplugin_theseus_iq_utility0,25950686,4,1,1,1,0
dplugin_theseus_iq_utility3,25950694,1,0,0,1,0
dplugin_theseus_iq_utility3,25950698,1,0,0,1,0
dplugin_theseus_iq_utility2,25950701,1,1,0,0,0
dplugin_theseus_iq_utility2,25950705,1,1,0,1,0
dplugin_theseus_iq_utility1,25950707,6,0,1,1,1
dplugin_theseus_iq_utility3,25950713,1,0,0,1,0
dplugin_theseus_iq_utility2,25950716,1,1,0,1,0
dplugin_theseus_iq_utility3,25950719,11,0,0,1,0
dplugin_theseus_iq_utility0,25950722,2,1,1,1,0
dplugin_theseus_iq_utility2,25950724,1,1,0,1,0
dplugin_theseus_iq_utility0,25950729,1,1,1,1,0
dplugin_theseus_iq_utility3,25950732,2,0,0,0,0
